%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
82957.086,300.156,20.923,9.214,-153.252,87.221,1.500
82953.054,300.156,20.844,9.214,-153.268,87.253,1.500
82953.054,300.157,20.765,8.894,-153.268,87.221,1.500
82957.086,300.159,20.923,8.894,-153.268,87.242,1.500
82949.023,300.161,20.765,8.894,-153.268,87.232,1.500
82949.023,300.156,20.844,9.054,-153.268,87.232,1.500
82949.023,300.156,20.765,9.054,-153.268,87.210,1.500
82953.054,300.154,20.844,8.894,-153.268,87.232,1.500
82957.086,300.151,20.765,8.894,-153.236,87.221,1.500
82953.054,300.154,20.765,8.734,-153.268,87.221,1.500
82949.023,300.153,20.686,8.574,-153.252,87.232,1.500
82944.991,300.154,20.765,9.054,-153.268,87.232,1.500
82949.023,300.154,20.765,8.894,-153.268,87.232,1.500
82944.991,300.154,20.607,8.894,-153.252,87.221,1.500
82953.054,300.153,20.686,8.734,-153.285,87.242,1.500
82953.054,300.153,20.607,8.894,-153.268,87.221,1.500
82949.023,300.153,20.765,8.894,-153.285,87.242,1.500
82953.054,300.154,20.686,8.894,-153.268,87.242,1.500
82944.991,300.154,20.686,8.734,-153.285,87.232,1.500
82949.023,300.151,20.607,9.054,-153.285,87.232,1.500
82949.023,300.154,20.607,8.894,-153.285,87.221,1.500
82949.023,300.154,20.686,8.894,-153.268,87.232,1.500
82944.991,300.154,20.607,8.894,-153.301,87.232,1.500
82953.054,300.151,20.686,8.574,-153.252,87.232,1.500
82949.023,300.154,20.528,8.894,-153.268,87.210,1.500
82944.991,300.153,20.607,8.894,-153.268,87.221,1.500
82949.023,300.154,20.607,9.054,-153.268,87.242,1.500
82953.054,300.153,20.607,9.054,-153.268,87.210,1.500
82953.054,300.154,20.528,9.054,-153.268,87.221,1.500
82953.054,300.153,20.607,9.214,-153.285,87.210,1.500
82949.023,300.156,20.528,9.214,-153.285,87.221,1.500
82953.054,300.156,20.528,9.374,-153.285,87.232,1.500
82953.054,300.156,20.686,9.374,-153.268,87.232,1.500
82953.054,300.154,20.607,9.054,-153.236,87.210,1.500
82957.086,300.153,20.607,9.374,-153.252,87.221,1.500
82953.054,300.156,20.686,9.214,-153.268,87.232,1.500
82957.086,300.154,20.528,9.694,-153.252,87.221,1.500
82957.086,300.154,20.607,9.534,-153.285,87.232,1.500
82961.117,300.154,20.607,9.694,-153.285,87.232,1.500
82961.117,300.154,20.449,9.854,-153.252,87.210,1.500
82961.117,300.156,20.370,10.014,-153.285,87.232,1.500
82965.148,300.154,20.686,9.694,-153.285,87.232,1.500
82965.148,300.153,20.686,10.014,-153.285,87.232,1.500
82965.148,300.153,20.607,10.014,-153.301,87.210,1.500
82961.117,300.157,20.686,9.854,-153.285,87.221,1.500
82965.148,300.154,20.765,10.014,-153.285,87.221,1.500
82965.148,300.156,20.686,10.175,-153.268,87.210,1.500
82973.211,300.156,20.765,10.014,-153.285,87.210,1.500
82965.148,300.157,20.765,10.175,-153.252,87.221,1.500
82965.148,300.156,20.765,10.014,-153.268,87.221,1.500
82965.148,300.157,20.686,10.175,-153.285,87.221,1.500
82961.117,300.157,20.765,10.175,-153.268,87.232,1.500
82965.148,300.154,20.765,9.854,-153.301,87.221,1.500
82965.148,300.156,20.765,9.694,-153.285,87.221,1.500
82965.148,300.154,20.765,10.014,-153.252,87.221,1.500
82965.148,300.157,20.607,9.854,-153.285,87.232,1.500
82965.148,300.153,20.686,10.014,-153.285,87.210,1.500
82965.148,300.156,20.765,9.854,-153.285,87.221,1.500
82965.148,300.157,20.844,9.854,-153.285,87.221,1.500
82965.148,300.154,20.844,9.854,-153.285,87.221,1.500
82957.086,300.156,20.686,9.854,-153.285,87.221,1.500
82957.086,300.156,20.765,9.694,-153.285,87.221,1.500
82957.086,300.156,20.765,9.694,-153.285,87.221,1.500
82957.086,300.156,20.686,9.534,-153.252,87.221,1.500
82953.054,300.156,20.844,9.374,-153.285,87.210,1.500
82953.054,300.157,20.923,9.534,-153.268,87.232,1.500
82949.023,300.157,20.686,9.534,-153.285,87.232,1.500
82953.054,300.156,20.686,9.694,-153.285,87.221,1.500
82953.054,300.154,20.844,9.214,-153.285,87.221,1.500
82957.086,300.154,20.844,9.374,-153.285,87.210,1.500
82953.054,300.156,21.002,9.054,-153.268,87.232,1.500
82953.054,300.156,20.923,9.374,-153.285,87.232,1.500
82953.054,300.156,20.923,9.054,-153.301,87.221,1.500
82949.023,300.157,21.002,9.214,-153.301,87.232,1.500
82953.054,300.157,21.002,9.374,-153.285,87.221,1.500
82969.180,300.156,21.002,9.374,-153.317,87.232,1.500
82957.086,300.153,21.081,9.054,-153.268,87.232,1.500
82961.117,300.156,21.081,9.374,-153.268,87.221,1.500
82961.117,300.156,21.160,9.054,-153.285,87.232,1.500
82961.117,300.156,21.002,8.894,-153.268,87.242,1.500
82961.117,300.157,21.081,9.214,-153.285,87.232,1.500
82969.180,300.157,21.240,9.054,-153.285,87.210,1.500
82965.148,300.157,21.160,8.894,-153.268,87.232,1.500
82965.148,300.157,21.160,8.734,-153.252,87.221,1.500
82969.180,300.156,21.160,8.894,-153.317,87.242,1.500
82969.180,300.156,21.160,8.734,-153.268,87.242,1.500
82969.180,300.157,21.160,8.894,-153.285,87.253,1.500
82965.148,300.157,21.160,8.734,-153.268,87.232,1.500
82969.180,300.154,21.160,8.734,-153.252,87.221,1.500
82961.117,300.153,21.160,8.734,-153.268,87.232,1.500
82977.243,300.153,21.240,8.734,-153.268,87.210,1.500
82965.148,300.153,21.160,8.574,-153.252,87.221,1.500
82969.180,300.156,21.160,8.734,-153.268,87.221,1.500
82973.211,300.156,21.240,8.894,-153.268,87.210,1.500
82969.180,300.156,21.240,8.894,-153.268,87.221,1.500
82961.117,300.154,21.240,9.054,-153.301,87.232,1.500
82969.180,300.156,21.160,8.734,-153.268,87.232,1.500
82969.180,300.156,21.319,8.894,-153.268,87.210,1.500
82965.148,300.153,21.240,8.894,-153.268,87.232,1.500
82961.117,300.154,21.240,9.054,-153.285,87.210,1.500
82969.180,300.156,21.081,8.894,-153.285,87.242,1.500
82961.117,300.154,21.160,9.374,-153.285,87.221,1.500
82965.148,300.154,21.160,9.054,-153.268,87.221,1.500
82965.148,300.156,21.160,9.054,-153.252,87.232,1.500
82965.148,300.154,21.240,9.374,-153.268,87.242,1.500
82969.180,300.153,21.240,9.214,-153.285,87.232,1.500
82961.117,300.156,21.002,9.534,-153.285,87.232,1.500
82965.148,300.153,21.081,9.374,-153.285,87.210,1.500
82965.148,300.153,21.081,9.374,-153.252,87.221,1.500
82957.086,300.154,21.160,9.374,-153.317,87.242,1.500
82961.117,300.154,21.240,9.374,-153.285,87.221,1.500
82961.117,300.151,21.081,9.534,-153.285,87.210,1.500
82953.054,300.153,21.081,9.694,-153.285,87.232,1.500
82957.086,300.153,20.923,9.534,-153.268,87.232,1.500
82953.054,300.153,21.160,9.374,-153.285,87.221,1.500
82965.148,300.151,21.081,9.374,-153.268,87.221,1.500
82949.023,300.151,21.160,9.374,-153.268,87.242,1.500
82949.023,300.153,21.240,9.214,-153.252,87.242,1.500
82957.086,300.149,21.002,9.374,-153.301,87.232,1.500
82953.054,300.151,21.002,9.534,-153.285,87.232,1.500
82953.054,300.148,21.160,9.534,-153.252,87.221,1.500
82953.054,300.151,21.081,9.534,-153.268,87.221,1.500
82953.054,300.151,21.160,9.374,-153.268,87.210,1.500
82957.086,300.151,21.319,9.374,-153.301,87.232,1.500
82949.023,300.151,21.081,9.534,-153.268,87.242,1.500
82953.054,300.153,21.160,9.374,-153.301,87.232,1.500
82957.086,300.153,21.160,9.534,-153.268,87.242,1.500
82957.086,300.154,21.081,9.534,-153.301,87.232,1.500
82949.023,300.154,21.160,9.534,-153.285,87.242,1.500
82957.086,300.153,21.081,9.374,-153.301,87.221,1.500
82949.023,300.154,21.160,9.534,-153.301,87.221,1.500
82957.086,300.154,21.319,9.214,-153.301,87.242,1.500
82949.023,300.154,21.160,9.214,-153.285,87.232,1.500
82953.054,300.153,21.081,9.374,-153.268,87.232,1.500
82949.023,300.154,21.240,9.374,-153.301,87.232,1.500
82957.086,300.156,21.240,9.374,-153.301,87.232,1.500
82953.054,300.154,21.160,9.534,-153.268,87.242,1.500
82957.086,300.157,21.240,9.534,-153.285,87.232,1.500
82961.117,300.154,21.081,9.374,-153.268,87.242,1.500
82965.148,300.159,21.319,9.534,-153.252,87.232,1.500
82961.117,300.157,21.319,9.374,-153.285,87.232,1.500
82965.148,300.156,21.240,9.214,-153.285,87.242,1.500
82961.117,300.156,21.240,9.374,-153.268,87.221,1.500
82973.211,300.157,21.160,9.214,-153.285,87.242,1.500
82965.148,300.159,21.240,9.214,-153.268,87.210,1.500
82961.117,300.157,21.160,9.214,-153.268,87.242,1.500
82965.148,300.157,21.240,9.054,-153.268,87.210,1.500
82961.117,300.161,21.240,9.054,-153.301,87.232,1.500
82965.148,300.159,21.240,8.894,-153.268,87.221,1.500
82957.086,300.157,21.160,9.214,-153.285,87.232,1.500
82969.180,300.159,21.398,8.894,-153.252,87.232,1.500
82969.180,300.159,21.319,8.894,-153.301,87.232,1.500
82961.117,300.159,21.319,9.054,-153.268,87.232,1.500
82961.117,300.157,21.240,9.214,-153.285,87.221,1.500
82961.117,300.156,21.160,8.734,-153.252,87.221,1.500
82957.086,300.159,21.160,9.054,-153.285,87.221,1.500
82957.086,300.157,21.160,9.214,-153.301,87.210,1.500
82965.148,300.161,21.160,9.054,-153.301,87.232,1.500
82965.148,300.161,21.240,9.054,-153.285,87.210,1.500
82965.148,300.159,21.160,8.894,-153.268,87.221,1.500
82961.117,300.157,21.240,8.734,-153.268,87.221,1.500
82957.086,300.157,21.240,8.734,-153.252,87.232,1.500
82969.180,300.157,21.081,9.054,-153.301,87.210,1.500
82953.054,300.157,21.240,9.054,-153.301,87.221,1.500
82961.117,300.159,21.160,8.734,-153.301,87.242,1.500
82961.117,300.156,21.081,9.054,-153.285,87.232,1.500
82961.117,300.153,21.081,9.214,-153.268,87.221,1.500
82957.086,300.156,21.160,9.054,-153.285,87.221,1.500
82957.086,300.159,21.160,9.214,-153.252,87.210,1.500
82957.086,300.156,21.081,9.054,-153.252,87.221,1.500
82953.054,300.156,21.160,9.214,-153.285,87.210,1.500
82953.054,300.154,21.160,9.214,-153.301,87.221,1.500
82953.054,300.153,21.160,9.214,-153.285,87.232,1.500
82953.054,300.153,21.319,9.854,-153.252,87.221,1.500
82953.054,300.156,21.081,9.534,-153.285,87.210,1.500
82944.991,300.157,21.240,9.214,-153.285,87.242,1.500
82953.054,300.156,21.240,9.534,-153.268,87.210,1.500
82949.023,300.154,21.240,9.374,-153.285,87.221,1.500
82953.054,300.156,21.240,9.374,-153.268,87.210,1.500
82953.054,300.157,21.160,9.534,-153.285,87.221,1.500
82953.054,300.156,21.240,9.534,-153.268,87.232,1.500
82953.054,300.154,21.240,9.374,-153.268,87.221,1.500
82949.023,300.154,21.240,9.534,-153.268,87.221,1.500
82949.023,300.157,21.240,9.854,-153.268,87.210,1.500
82953.054,300.156,21.240,9.854,-153.285,87.232,1.500
82944.991,300.154,21.319,9.854,-153.268,87.232,1.500
82949.023,300.156,21.081,9.854,-153.252,87.221,1.500
82949.023,300.154,21.240,9.854,-153.285,87.210,1.500
82953.054,300.157,21.319,9.854,-153.268,87.242,1.500
82953.054,300.157,21.240,9.854,-153.268,87.232,1.500
82953.054,300.157,21.319,9.854,-153.252,87.232,1.500
82953.054,300.159,21.398,10.175,-153.268,87.221,1.500
82949.023,300.157,21.398,10.014,-153.252,87.232,1.500
82953.054,300.159,21.398,10.014,-153.285,87.221,1.500
82953.054,300.159,21.398,10.175,-153.252,87.232,1.500
82953.054,300.157,21.398,10.175,-153.285,87.232,1.500
82957.086,300.157,21.319,10.175,-153.236,87.221,1.500
82957.086,300.154,21.319,10.175,-153.317,87.221,1.500
82957.086,300.159,21.319,10.014,-153.285,87.221,1.500
82961.117,300.157,21.319,10.014,-153.285,87.221,1.500
82957.086,300.156,21.319,10.335,-153.301,87.232,1.500
82957.086,300.156,21.319,9.854,-153.268,87.242,1.500
82953.054,300.154,21.319,9.694,-153.285,87.242,1.500
82965.148,300.156,21.319,9.694,-153.268,87.221,1.500
82957.086,300.156,21.398,9.694,-153.285,87.221,1.500
82961.117,300.154,21.398,9.854,-153.268,87.221,1.500
82953.054,300.151,21.319,9.694,-153.268,87.232,1.500
82961.117,300.154,21.319,9.374,-153.285,87.221,1.500
82969.180,300.153,21.240,9.214,-153.285,87.221,1.500
82961.117,300.149,21.160,9.214,-153.285,87.210,1.500
82965.148,300.151,21.160,9.054,-153.301,87.242,1.500
82965.148,300.153,21.160,9.054,-153.268,87.210,1.500
82969.180,300.154,21.081,9.214,-153.317,87.210,1.500
82961.117,300.149,21.240,9.214,-153.268,87.232,1.500
82961.117,300.154,21.160,9.054,-153.268,87.232,1.500
82965.148,300.154,21.081,9.054,-153.268,87.232,1.500
82965.148,300.154,21.319,9.214,-153.285,87.232,1.500
82961.117,300.151,21.160,9.054,-153.301,87.232,1.500
82961.117,300.153,21.081,8.574,-153.268,87.242,1.500
82965.148,300.151,21.081,8.894,-153.268,87.210,1.500
82961.117,300.151,21.160,8.734,-153.252,87.221,1.500
82969.180,300.148,21.160,8.574,-153.268,87.232,1.500
82965.148,300.146,21.160,8.894,-153.285,87.232,1.500
82953.054,300.151,21.081,8.894,-153.268,87.242,1.500
82961.117,300.149,21.081,8.574,-153.285,87.210,1.500
82961.117,300.149,21.160,8.894,-153.285,87.232,1.500
82953.054,300.146,21.240,8.414,-153.285,87.232,1.500
82957.086,300.151,21.160,8.734,-153.285,87.199,1.500
82953.054,300.149,21.081,8.734,-153.268,87.232,1.500
82961.117,300.148,21.081,8.574,-153.252,87.221,1.500
82949.023,300.149,21.319,8.414,-153.268,87.221,1.500
82961.117,300.149,21.081,8.414,-153.268,87.232,1.500
82957.086,300.149,21.081,8.734,-153.252,87.232,1.500
82961.117,300.148,21.240,8.894,-153.285,87.221,1.500
82957.086,300.153,21.240,8.734,-153.268,87.221,1.500
82961.117,300.154,21.240,8.574,-153.285,87.232,1.500
82957.086,300.153,21.160,8.734,-153.285,87.253,1.500
82953.054,300.156,21.240,8.734,-153.285,87.232,1.500
82957.086,300.154,21.160,8.574,-153.285,87.232,1.500
82949.023,300.156,21.398,8.734,-153.268,87.232,1.500
82953.054,300.157,21.160,9.214,-153.268,87.210,1.500
82953.054,300.157,21.319,9.054,-153.301,87.232,1.500
82957.086,300.156,21.240,9.054,-153.285,87.242,1.500
82957.086,300.156,21.240,8.894,-153.268,87.232,1.500
82961.117,300.157,21.398,9.214,-153.285,87.210,1.500
82953.054,300.157,21.240,9.214,-153.268,87.232,1.500
82957.086,300.157,21.319,9.214,-153.268,87.199,1.500
82953.054,300.157,21.319,9.054,-153.285,87.232,1.500
82953.054,300.157,21.319,9.374,-153.301,87.232,1.500
82957.086,300.156,21.319,9.214,-153.268,87.221,1.500
82961.117,300.154,21.398,9.374,-153.285,87.232,1.500
82957.086,300.159,21.319,9.214,-153.268,87.221,1.500
82953.054,300.157,21.319,9.374,-153.285,87.242,1.500
82961.117,300.159,21.319,9.214,-153.252,87.232,1.500
82961.117,300.156,21.319,9.534,-153.285,87.242,1.500
82961.117,300.157,21.160,9.534,-153.301,87.232,1.500
82961.117,300.159,21.319,9.054,-153.268,87.221,1.500
82961.117,300.157,21.160,9.214,-153.301,87.232,1.500
82969.180,300.159,21.240,9.374,-153.268,87.232,1.500
82957.086,300.156,21.240,9.534,-153.285,87.242,1.500
82957.086,300.154,21.240,9.374,-153.285,87.210,1.500
82961.117,300.154,21.319,9.214,-153.285,87.232,1.500
82965.148,300.157,21.319,9.534,-153.285,87.210,1.500
82965.148,300.157,21.319,9.534,-153.301,87.221,1.500
82961.117,300.157,21.081,9.374,-153.268,87.232,1.500
82965.148,300.156,21.160,9.214,-153.268,87.253,1.500
82965.148,300.156,21.160,9.214,-153.268,87.210,1.500
82961.117,300.154,21.081,9.214,-153.301,87.210,1.500
82957.086,300.153,21.002,9.054,-153.268,87.232,1.500
82957.086,300.154,21.081,9.374,-153.301,87.242,1.500
82961.117,300.153,21.081,9.214,-153.285,87.242,1.500
82961.117,300.154,21.160,9.214,-153.268,87.210,1.500
82957.086,300.154,21.081,9.214,-153.252,87.242,1.500
82965.148,300.156,21.160,9.054,-153.285,87.210,1.500
82953.054,300.156,21.081,9.214,-153.268,87.221,1.500
82961.117,300.153,21.240,8.894,-153.285,87.210,1.500
82957.086,300.157,21.081,9.214,-153.268,87.221,1.500
82957.086,300.153,21.002,9.374,-153.285,87.232,1.500
82953.054,300.154,21.002,9.374,-153.285,87.232,1.500
82957.086,300.156,21.002,9.214,-153.301,87.210,1.500
82965.148,300.154,20.923,9.214,-153.285,87.232,1.500
82961.117,300.156,21.081,9.054,-153.268,87.221,1.500
82961.117,300.156,21.160,8.894,-153.301,87.232,1.500
82953.054,300.157,21.002,9.054,-153.285,87.221,1.500
82961.117,300.154,20.923,9.374,-153.301,87.232,1.500
82953.054,300.154,20.923,9.054,-153.285,87.242,1.500
82961.117,300.156,21.160,8.894,-153.285,87.221,1.500
82965.148,300.154,21.081,9.054,-153.285,87.232,1.500
82953.054,300.156,21.002,9.214,-153.268,87.221,1.500
82953.054,300.154,21.002,9.214,-153.285,87.232,1.500
82949.023,300.156,20.844,9.054,-153.252,87.232,1.500
82957.086,300.154,21.002,9.214,-153.285,87.253,1.500
82953.054,300.157,21.002,9.054,-153.285,87.221,1.500
82957.086,300.157,21.081,9.054,-153.268,87.210,1.500
82953.054,300.154,21.002,9.214,-153.268,87.199,1.500
82957.086,300.159,21.002,8.734,-153.285,87.232,1.500
82957.086,300.157,21.160,8.894,-153.252,87.210,1.500
82953.054,300.156,21.002,8.734,-153.268,87.242,1.500
82957.086,300.157,21.002,8.894,-153.301,87.242,1.500
82949.023,300.157,21.160,8.734,-153.252,87.221,1.500
82957.086,300.156,21.002,8.894,-153.285,87.221,1.500
82961.117,300.159,21.081,8.734,-153.301,87.232,1.500
82953.054,300.157,21.081,9.214,-153.268,87.221,1.500
82957.086,300.154,21.160,8.894,-153.285,87.242,1.500
82961.117,300.157,21.160,8.894,-153.268,87.221,1.500
82957.086,300.157,21.002,8.574,-153.285,87.221,1.500
82957.086,300.156,21.160,8.894,-153.268,87.210,1.500
82953.054,300.156,21.240,8.574,-153.285,87.221,1.500
